OpenTime2,ClosePrice
2024-03-06 00:01:57,63755.99000000
2024-03-06 00:01:58,63742.08000000
2024-03-06 00:01:59,63742.08000000
2024-03-06 00:02:00,63749.20000000
2024-03-06 00:02:01,63756.59000000
2024-03-06 00:02:02,63758.81000000
2024-03-06 00:02:03,63742.09000000
2024-03-06 00:02:04,63724.35000000
2024-03-06 00:02:05,63724.35000000
2024-03-06 00:02:06,63767.44000000
2024-03-06 00:02:07,63781.10000000
2024-03-06 00:02:08,63787.51000000
2024-03-06 00:02:09,63787.50000000
2024-03-06 00:02:10,63787.50000000
2024-03-06 00:02:11,63815.66000000
2024-03-06 00:02:12,63802.00000000
2024-03-06 00:02:13,63822.28000000
2024-03-06 00:02:14,63822.90000000
2024-03-06 00:02:15,63837.61000000
2024-03-06 00:02:16,63837.61000000
2024-03-06 00:02:17,63846.34000000
2024-03-06 00:02:18,63846.34000000
2024-03-06 00:02:19,63846.34000000
2024-03-06 00:02:20,63846.35000000
2024-03-06 00:02:21,63846.35000000
2024-03-06 00:02:22,63846.34000000
2024-03-06 00:02:23,63849.99000000
2024-03-06 00:02:24,63849.99000000
2024-03-06 00:02:25,63842.00000000
2024-03-06 00:02:26,63838.00000000
2024-03-06 00:02:27,63838.01000000
2024-03-06 00:02:28,63837.64000000
2024-03-06 00:02:29,63837.63000000
2024-03-06 00:02:30,63837.64000000
2024-03-06 00:02:31,63861.10000000
2024-03-06 00:02:32,63852.17000000
2024-03-06 00:02:33,63844.00000000
2024-03-06 00:02:34,63844.01000000
2024-03-06 00:02:35,63844.00000000
2024-03-06 00:02:36,63844.00000000
2024-03-06 00:02:37,63843.73000000
2024-03-06 00:02:38,63843.74000000
2024-03-06 00:02:39,63843.73000000
2024-03-06 00:02:40,63843.73000000
2024-03-06 00:02:41,63843.12000000
2024-03-06 00:02:42,63818.34000000
2024-03-06 00:02:43,63818.34000000
2024-03-06 00:02:44,63818.35000000
2024-03-06 00:02:45,63818.34000000
2024-03-06 00:02:46,63818.35000000
2024-03-06 00:02:47,63806.56000000
2024-03-06 00:02:48,63781.37000000
2024-03-06 00:02:49,63756.61000000
2024-03-06 00:02:50,63735.03000000
2024-03-06 00:02:51,63740.00000000
2024-03-06 00:02:52,63739.99000000
2024-03-06 00:02:53,63740.00000000
2024-03-06 00:02:54,63747.07000000
2024-03-06 00:02:55,63730.05000000
2024-03-06 00:02:56,63725.19000000
2024-03-06 00:02:57,63733.19000000
2024-03-06 00:02:58,63738.43000000
2024-03-06 00:02:59,63754.05000000
2024-03-06 00:03:00,63751.54000000
2024-03-06 00:03:01,63751.54000000
2024-03-06 00:03:02,63751.54000000
2024-03-06 00:03:03,63733.18000000
2024-03-06 00:03:04,63724.34000000
2024-03-06 00:03:05,63711.02000000
2024-03-06 00:03:06,63711.02000000
2024-03-06 00:03:07,63725.19000000
2024-03-06 00:03:08,63733.18000000
2024-03-06 00:03:09,63733.18000000
2024-03-06 00:03:10,63733.18000000
2024-03-06 00:03:11,63719.65000000
2024-03-06 00:03:12,63711.00000000
2024-03-06 00:03:13,63711.00000000
2024-03-06 00:03:14,63710.00000000
2024-03-06 00:03:15,63706.93000000
2024-03-06 00:03:16,63681.00000000
2024-03-06 00:03:17,63679.26000000
2024-03-06 00:03:18,63660.47000000
2024-03-06 00:03:19,63664.00000000
2024-03-06 00:03:20,63664.00000000
2024-03-06 00:03:21,63662.38000000
2024-03-06 00:03:22,63650.06000000
2024-03-06 00:03:23,63638.06000000
2024-03-06 00:03:24,63633.36000000
2024-03-06 00:03:25,63633.35000000
2024-03-06 00:03:26,63633.35000000
2024-03-06 00:03:27,63640.40000000
2024-03-06 00:03:28,63645.20000000
2024-03-06 00:03:29,63645.99000000
2024-03-06 00:03:30,63654.80000000
2024-03-06 00:03:31,63651.08000000
2024-03-06 00:03:32,63636.01000000
2024-03-06 00:03:33,63644.59000000
2024-03-06 00:03:34,63654.00000000
2024-03-06 00:03:35,63656.00000000
2024-03-06 00:03:36,63656.00000000
2024-03-06 00:03:37,63654.14000000
2024-03-06 00:03:38,63650.02000000
2024-03-06 00:03:39,63644.91000000
2024-03-06 00:03:40,63622.80000000
2024-03-06 00:03:41,63627.66000000
2024-03-06 00:03:42,63635.60000000
2024-03-06 00:03:43,63644.58000000
2024-03-06 00:03:44,63649.34000000
2024-03-06 00:03:45,63646.68000000
2024-03-06 00:03:46,63639.93000000
2024-03-06 00:03:47,63639.92000000
2024-03-06 00:03:48,63639.93000000
2024-03-06 00:03:49,63639.92000000
2024-03-06 00:03:50,63639.92000000
2024-03-06 00:03:51,63639.92000000
2024-03-06 00:03:52,63639.92000000
2024-03-06 00:03:53,63648.40000000
2024-03-06 00:03:54,63648.40000000
2024-03-06 00:03:55,63649.33000000
2024-03-06 00:03:56,63655.98000000
2024-03-06 00:03:57,63655.99000000
2024-03-06 00:03:58,63655.81000000
2024-03-06 00:03:59,63650.00000000
2024-03-06 00:04:00,63655.99000000
2024-03-06 00:04:01,63650.01000000
2024-03-06 00:04:02,63653.99000000
2024-03-06 00:04:03,63680.00000000
2024-03-06 00:04:04,63659.54000000
2024-03-06 00:04:05,63646.11000000
2024-03-06 00:04:06,63670.85000000
2024-03-06 00:04:07,63670.98000000
2024-03-06 00:04:08,63661.34000000
2024-03-06 00:04:09,63661.34000000
2024-03-06 00:04:10,63661.35000000
2024-03-06 00:04:11,63646.28000000
2024-03-06 00:04:12,63646.29000000
2024-03-06 00:04:13,63658.00000000
2024-03-06 00:04:14,63659.72000000
2024-03-06 00:04:15,63665.95000000
2024-03-06 00:04:16,63663.81000000
2024-03-06 00:04:17,63670.51000000
2024-03-06 00:04:18,63670.51000000
2024-03-06 00:04:19,63670.51000000
2024-03-06 00:04:20,63680.65000000
2024-03-06 00:04:21,63678.21000000
2024-03-06 00:04:22,63675.00000000
2024-03-06 00:04:23,63675.01000000
2024-03-06 00:04:24,63675.01000000
2024-03-06 00:04:25,63675.00000000
2024-03-06 00:04:26,63675.00000000
2024-03-06 00:04:27,63679.86000000
2024-03-06 00:04:28,63679.85000000
2024-03-06 00:04:29,63679.86000000
2024-03-06 00:04:30,63679.86000000
2024-03-06 00:04:31,63681.29000000
2024-03-06 00:04:32,63695.02000000
2024-03-06 00:04:33,63695.02000000
2024-03-06 00:04:34,63677.17000000
2024-03-06 00:04:35,63667.87000000
2024-03-06 00:04:36,63674.00000000
2024-03-06 00:04:37,63681.09000000
2024-03-06 00:04:38,63681.10000000
2024-03-06 00:04:39,63689.04000000
2024-03-06 00:04:40,63689.04000000
2024-03-06 00:04:41,63671.80000000
2024-03-06 00:04:42,63662.21000000
2024-03-06 00:04:43,63662.21000000
2024-03-06 00:04:44,63662.21000000
2024-03-06 00:04:45,63662.21000000
2024-03-06 00:04:46,63640.04000000
2024-03-06 00:04:47,63652.23000000
2024-03-06 00:04:48,63643.50000000
2024-03-06 00:04:49,63640.03000000
2024-03-06 00:04:50,63630.00000000
2024-03-06 00:04:51,63611.37000000
2024-03-06 00:04:52,63568.40000000
2024-03-06 00:04:53,63562.00000000
2024-03-06 00:04:54,63560.46000000
2024-03-06 00:04:55,63568.41000000
2024-03-06 00:04:56,63594.00000000
2024-03-06 00:04:57,63605.18000000
2024-03-06 00:04:58,63614.65000000
2024-03-06 00:04:59,63594.12000000
2024-03-06 00:05:00,63606.80000000
2024-03-06 00:05:01,63604.01000000
2024-03-06 00:05:02,63625.02000000
2024-03-06 00:05:03,63612.47000000
2024-03-06 00:05:04,63590.38000000
2024-03-06 00:05:05,63582.66000000
2024-03-06 00:05:06,63601.67000000
2024-03-06 00:05:07,63601.67000000
2024-03-06 00:05:08,63595.07000000
2024-03-06 00:05:09,63581.52000000
2024-03-06 00:05:10,63575.14000000
2024-03-06 00:05:11,63575.14000000
2024-03-06 00:05:12,63558.00000000
2024-03-06 00:05:13,63553.44000000
2024-03-06 00:05:14,63538.01000000
2024-03-06 00:09:05,63636.60000000
2024-03-06 00:09:06,63636.60000000
2024-03-06 00:09:07,63626.26000000
2024-03-06 00:09:08,63625.56000000
2024-03-06 00:09:09,63637.24000000
2024-03-06 00:09:10,63650.00000000
2024-03-06 00:05:15,63538.01000000
2024-03-06 00:05:16,63542.20000000
2024-03-06 00:05:17,63547.83000000
2024-03-06 00:05:18,63553.62000000
2024-03-06 00:05:19,63552.00000000
2024-03-06 00:05:20,63542.92000000
2024-03-06 00:05:21,63542.91000000
2024-03-06 00:05:22,63542.92000000
2024-03-06 00:05:23,63553.30000000
2024-03-06 00:05:24,63553.29000000
2024-03-06 00:05:25,63532.83000000
2024-03-06 00:05:26,63532.83000000
2024-03-06 00:05:27,63532.83000000
2024-03-06 00:05:28,63532.82000000
2024-03-06 00:05:29,63532.83000000
2024-03-06 00:05:30,63532.83000000
2024-03-06 00:05:31,63532.82000000
2024-03-06 00:05:32,63532.83000000
2024-03-06 00:05:33,63517.10000000
2024-03-06 00:05:34,63548.80000000
2024-03-06 00:05:35,63550.00000000
2024-03-06 00:05:36,63549.99000000
2024-03-06 00:05:37,63550.00000000
2024-03-06 00:05:38,63549.99000000
2024-03-06 00:05:39,63559.99000000
2024-03-06 00:05:40,63560.00000000
2024-03-06 00:05:41,63559.99000000
2024-03-06 00:05:42,63560.00000000
2024-03-06 00:05:43,63560.00000000
2024-03-06 00:05:44,63562.68000000
2024-03-06 00:05:45,63562.67000000
2024-03-06 00:05:46,63559.99000000
2024-03-06 00:05:47,63563.35000000
2024-03-06 00:05:48,63563.35000000
2024-03-06 00:05:49,63563.35000000
2024-03-06 00:05:50,63568.55000000
2024-03-06 00:05:51,63568.55000000
2024-03-06 00:05:52,63568.55000000
2024-03-06 00:05:53,63568.55000000
2024-03-06 00:05:54,63573.99000000
2024-03-06 00:05:55,63573.99000000
2024-03-06 00:05:56,63573.99000000
2024-03-06 00:05:57,63573.99000000
2024-03-06 00:05:58,63573.99000000
2024-03-06 00:05:59,63574.00000000
2024-03-06 00:06:00,63573.99000000
2024-03-06 00:06:01,63573.99000000
2024-03-06 00:06:02,63608.39000000
2024-03-06 00:06:03,63630.00000000
2024-03-06 00:06:04,63653.32000000
2024-03-06 00:06:05,63629.99000000
2024-03-06 00:06:06,63629.99000000
2024-03-06 00:06:07,63629.97000000
2024-03-06 00:06:08,63623.54000000
2024-03-06 00:06:09,63629.60000000
2024-03-06 00:06:10,63649.51000000
2024-03-06 00:06:11,63650.00000000
2024-03-06 00:06:12,63650.01000000
2024-03-06 00:06:13,63645.43000000
2024-03-06 00:06:14,63643.70000000
2024-03-06 00:06:15,63642.03000000
2024-03-06 00:06:16,63642.02000000
2024-03-06 00:06:17,63635.02000000
2024-03-06 00:06:18,63630.00000000
2024-03-06 00:06:19,63625.41000000
2024-03-06 00:06:20,63615.57000000
2024-03-06 00:06:21,63629.99000000
2024-03-06 00:06:22,63635.86000000
2024-03-06 00:06:23,63635.86000000
2024-03-06 00:06:24,63639.53000000
2024-03-06 00:06:25,63639.54000000
2024-03-06 00:06:26,63639.53000000
2024-03-06 00:06:27,63639.53000000
2024-03-06 00:06:28,63635.83000000
2024-03-06 00:06:29,63632.01000000
2024-03-06 00:06:30,63629.98000000
2024-03-06 00:06:31,63639.52000000
2024-03-06 00:06:32,63639.53000000
2024-03-06 00:06:33,63640.00000000
2024-03-06 00:06:34,63642.01000000
2024-03-06 00:06:35,63643.80000000
2024-03-06 00:06:36,63643.79000000
2024-03-06 00:06:37,63643.80000000
2024-03-06 00:06:38,63660.00000000
2024-03-06 00:06:39,63654.00000000
2024-03-06 00:06:40,63634.01000000
2024-03-06 00:06:41,63645.42000000
2024-03-06 00:06:42,63661.99000000
2024-03-06 00:06:43,63665.98000000
2024-03-06 00:06:44,63665.99000000
2024-03-06 00:06:45,63665.98000000
2024-03-06 00:06:46,63665.98000000
2024-03-06 00:06:47,63665.99000000
2024-03-06 00:06:48,63665.99000000
2024-03-06 00:06:49,63665.99000000
2024-03-06 00:06:50,63665.99000000
2024-03-06 00:06:51,63665.99000000
2024-03-06 00:06:52,63665.98000000
2024-03-06 00:06:53,63665.99000000
2024-03-06 00:06:54,63665.99000000
2024-03-06 00:06:55,63665.98000000
2024-03-06 00:06:56,63665.99000000
2024-03-06 00:06:57,63666.00000000
2024-03-06 00:06:58,63666.17000000
2024-03-06 00:06:59,63666.18000000
2024-03-06 00:07:00,63666.18000000
2024-03-06 00:07:01,63680.02000000
2024-03-06 00:07:02,63682.83000000
2024-03-06 00:07:03,63669.18000000
2024-03-06 00:07:04,63681.27000000
2024-03-06 00:07:05,63681.26000000
2024-03-06 00:07:06,63686.99000000
2024-03-06 00:07:07,63666.01000000
2024-03-06 00:07:08,63666.00000000
2024-03-06 00:07:09,63679.99000000
2024-03-06 00:07:10,63680.00000000
2024-03-06 00:07:11,63679.99000000
2024-03-06 00:07:12,63679.99000000
2024-03-06 00:07:13,63666.18000000
2024-03-06 00:07:14,63666.17000000
2024-03-06 00:07:15,63630.01000000
2024-03-06 00:07:16,63630.00000000
2024-03-06 00:07:17,63638.77000000
2024-03-06 00:07:18,63647.92000000
2024-03-06 00:07:19,63647.92000000
2024-03-06 00:07:20,63660.00000000
2024-03-06 00:07:21,63665.34000000
2024-03-06 00:07:22,63666.16000000
2024-03-06 00:07:23,63670.00000000
2024-03-06 00:07:24,63672.48000000
2024-03-06 00:07:25,63680.64000000
2024-03-06 00:07:26,63700.00000000
2024-03-06 00:07:27,63703.96000000
2024-03-06 00:07:28,63716.65000000
2024-03-06 00:07:29,63716.64000000
2024-03-06 00:07:30,63712.01000000
2024-03-06 00:07:31,63712.00000000
2024-03-06 00:07:32,63711.80000000
2024-03-06 00:07:33,63711.80000000
2024-03-06 00:07:34,63711.80000000
2024-03-06 00:07:35,63708.59000000
2024-03-06 00:07:36,63708.00000000
2024-03-06 00:07:37,63703.90000000
2024-03-06 00:07:38,63703.89000000
2024-03-06 00:07:39,63719.33000000
2024-03-06 00:07:40,63740.79000000
2024-03-06 00:07:41,63744.42000000
2024-03-06 00:07:42,63744.42000000
2024-03-06 00:07:43,63744.42000000
2024-03-06 00:07:44,63738.00000000
2024-03-06 00:07:45,63738.00000000
2024-03-06 00:07:46,63737.95000000
2024-03-06 00:07:47,63733.78000000
2024-03-06 00:07:48,63722.01000000
2024-03-06 00:07:49,63733.77000000
2024-03-06 00:07:50,63733.77000000
2024-03-06 00:07:51,63735.11000000
2024-03-06 00:07:52,63735.99000000
2024-03-06 00:07:53,63736.00000000
2024-03-06 00:07:54,63735.99000000
2024-03-06 00:07:55,63736.00000000
2024-03-06 00:07:56,63736.00000000
2024-03-06 00:07:57,63736.80000000
2024-03-06 00:07:58,63737.94000000
2024-03-06 00:07:59,63735.98000000
2024-03-06 00:08:00,63715.51000000
2024-03-06 00:08:01,63715.50000000
2024-03-06 00:08:02,63688.20000000
2024-03-06 00:08:03,63674.11000000
2024-03-06 00:08:04,63665.34000000
2024-03-06 00:08:05,63673.32000000
2024-03-06 00:08:06,63670.20000000
2024-03-06 00:08:07,63670.20000000
2024-03-06 00:08:08,63665.97000000
2024-03-06 00:08:09,63665.97000000
2024-03-06 00:08:10,63677.99000000
2024-03-06 00:08:11,63677.99000000
2024-03-06 00:08:12,63686.20000000
2024-03-06 00:08:13,63708.08000000
2024-03-06 00:08:14,63708.59000000
2024-03-06 00:08:15,63707.21000000
2024-03-06 00:08:16,63692.87000000
2024-03-06 00:08:17,63684.28000000
2024-03-06 00:08:18,63681.10000000
2024-03-06 00:08:19,63678.02000000
2024-03-06 00:08:20,63678.02000000
2024-03-06 00:08:21,63678.03000000
2024-03-06 00:08:22,63663.41000000
2024-03-06 00:08:23,63650.02000000
2024-03-06 00:08:24,63656.01000000
2024-03-06 00:08:25,63659.71000000
2024-03-06 00:08:26,63659.71000000
2024-03-06 00:08:27,63632.64000000
2024-03-06 00:08:28,63624.61000000
2024-03-06 00:08:29,63630.58000000
2024-03-06 00:08:30,63639.79000000
2024-03-06 00:08:31,63639.79000000
2024-03-06 00:08:32,63639.79000000
2024-03-06 00:08:33,63635.06000000
2024-03-06 00:08:34,63633.38000000
2024-03-06 00:08:35,63633.39000000
2024-03-06 00:08:36,63633.39000000
2024-03-06 00:08:37,63633.38000000
2024-03-06 00:08:38,63633.38000000
2024-03-06 00:08:39,63644.00000000
2024-03-06 00:08:40,63644.00000000
2024-03-06 00:08:41,63639.80000000
2024-03-06 00:08:42,63633.33000000
2024-03-06 00:08:43,63631.82000000
2024-03-06 00:08:44,63624.62000000
2024-03-06 00:08:45,63624.62000000
2024-03-06 00:08:46,63624.61000000
2024-03-06 00:08:47,63624.62000000
2024-03-06 00:08:48,63624.61000000
2024-03-06 00:08:49,63624.62000000
2024-03-06 00:08:50,63624.61000000
2024-03-06 00:08:51,63624.61000000
2024-03-06 00:08:52,63609.02000000
2024-03-06 00:08:53,63602.01000000
2024-03-06 00:08:54,63588.60000000
2024-03-06 00:08:55,63599.74000000
2024-03-06 00:08:56,63599.74000000
2024-03-06 00:08:57,63599.75000000
2024-03-06 00:08:58,63599.72000000
2024-03-06 00:08:59,63599.73000000
2024-03-06 00:09:00,63599.73000000
2024-03-06 00:09:01,63590.60000000
2024-03-06 00:09:02,63590.49000000
2024-03-06 00:09:03,63611.79000000
2024-03-06 00:09:04,63611.80000000
2024-03-06 00:09:11,63640.02000000
2024-03-06 00:09:12,63632.64000000
2024-03-06 00:09:13,63630.01000000
2024-03-06 00:09:14,63630.00000000
2024-03-06 00:09:15,63630.00000000
2024-03-06 00:09:16,63651.20000000
2024-03-06 00:09:17,63666.09000000
2024-03-06 00:09:18,63656.08000000
2024-03-06 00:09:19,63650.43000000
2024-03-06 00:09:20,63650.43000000
2024-03-06 00:09:21,63663.33000000
2024-03-06 00:09:22,63670.00000000
2024-03-06 00:09:23,63670.26000000
2024-03-06 00:09:24,63670.25000000
2024-03-06 00:09:25,63670.25000000
2024-03-06 00:09:26,63670.26000000
2024-03-06 00:09:27,63670.26000000
2024-03-06 00:09:28,63670.25000000
2024-03-06 00:09:29,63670.26000000
2024-03-06 00:09:30,63670.26000000
2024-03-06 00:09:31,63670.25000000
2024-03-06 00:09:32,63687.91000000
2024-03-06 00:09:33,63684.00000000
2024-03-06 00:09:34,63676.62000000
2024-03-06 00:09:35,63657.12000000
2024-03-06 00:09:36,63656.40000000
2024-03-06 00:09:37,63656.41000000
2024-03-06 00:09:38,63656.41000000
2024-03-06 00:09:39,63656.41000000
2024-03-06 00:09:40,63657.99000000
2024-03-06 00:09:41,63663.57000000
2024-03-06 00:09:42,63663.57000000
2024-03-06 00:09:43,63663.58000000
2024-03-06 00:09:44,63663.58000000
2024-03-06 00:09:45,63656.40000000
2024-03-06 00:09:46,63646.60000000
2024-03-06 00:09:47,63646.60000000
2024-03-06 00:09:48,63646.61000000
2024-03-06 00:09:49,63646.61000000
2024-03-06 00:09:50,63646.61000000
2024-03-06 00:09:51,63655.86000000
2024-03-06 00:09:52,63655.99000000
2024-03-06 00:09:53,63655.99000000
2024-03-06 00:09:54,63655.99000000
2024-03-06 00:09:55,63655.99000000
2024-03-06 00:09:56,63655.99000000
2024-03-06 00:09:57,63655.99000000
2024-03-06 00:09:58,63656.00000000
2024-03-06 00:09:59,63660.56000000
2024-03-06 00:10:00,63670.90000000
2024-03-06 00:10:01,63674.96000000
2024-03-06 00:10:02,63673.40000000
2024-03-06 00:10:03,63666.00000000
2024-03-06 00:10:04,63679.97000000
2024-03-06 00:10:05,63685.00000000
2024-03-06 00:10:06,63685.00000000
2024-03-06 00:10:07,63701.09000000
2024-03-06 00:10:08,63719.42000000
2024-03-06 00:10:09,63715.21000000
2024-03-06 00:10:10,63703.39000000
2024-03-06 00:10:11,63694.80000000
2024-03-06 00:10:12,63694.81000000
2024-03-06 00:10:13,63694.81000000
2024-03-06 00:10:14,63694.81000000
2024-03-06 00:10:15,63686.02000000
2024-03-06 00:10:16,63672.21000000
2024-03-06 00:10:17,63670.00000000
2024-03-06 00:10:18,63700.00000000
2024-03-06 00:10:19,63680.00000000
2024-03-06 00:10:20,63676.01000000
2024-03-06 00:10:21,63676.01000000
2024-03-06 00:10:22,63683.37000000
2024-03-06 00:10:23,63689.44000000
2024-03-06 00:10:24,63689.44000000
2024-03-06 00:10:25,63689.44000000
2024-03-06 00:10:26,63676.01000000
2024-03-06 00:10:27,63665.34000000
2024-03-06 00:10:28,63665.34000000
2024-03-06 00:10:29,63665.34000000
2024-03-06 00:10:30,63665.35000000
2024-03-06 00:10:31,63782.91000000
2024-03-06 00:10:32,63774.69000000
2024-03-06 00:10:33,63774.71000000
2024-03-06 00:10:34,63771.88000000
2024-03-06 00:10:35,63784.38000000
2024-03-06 00:10:36,63784.39000000
2024-03-06 00:10:37,63784.38000000
2024-03-06 00:10:38,63784.38000000
2024-03-06 00:10:39,63784.39000000
2024-03-06 00:10:40,63777.30000000
2024-03-06 00:10:41,63774.01000000
2024-03-06 00:10:42,63774.01000000
2024-03-06 00:10:43,63774.01000000
2024-03-06 00:10:44,63774.00000000
2024-03-06 00:10:45,63774.00000000
2024-03-06 00:10:46,63774.00000000
2024-03-06 00:10:47,63760.01000000
2024-03-06 00:10:48,63754.00000000
2024-03-06 00:10:49,63791.23000000
2024-03-06 00:10:50,63794.00000000
2024-03-06 00:10:51,63793.99000000
2024-03-06 00:10:52,63794.00000000
2024-03-06 00:10:53,63793.99000000
2024-03-06 00:10:54,63793.99000000
2024-03-06 00:10:55,63806.68000000
2024-03-06 00:10:56,63803.86000000
2024-03-06 00:10:57,63803.85000000
2024-03-06 00:10:58,63802.01000000
2024-03-06 00:10:59,63809.99000000
2024-03-06 00:11:00,63829.99000000
2024-03-06 00:11:01,63811.48000000
2024-03-06 00:11:02,63801.10000000
2024-03-06 00:11:03,63794.82000000
2024-03-06 00:11:04,63791.24000000
2024-03-06 00:11:05,63791.23000000
2024-03-06 00:11:06,63791.24000000
2024-03-06 00:11:07,63791.24000000
2024-03-06 00:11:08,63797.10000000
2024-03-06 00:11:09,63797.09000000
2024-03-06 00:11:10,63797.09000000
2024-03-06 00:11:11,63790.00000000
2024-03-06 00:11:12,63788.61000000
2024-03-06 00:11:13,63788.60000000
2024-03-06 00:11:14,63786.00000000
2024-03-06 00:11:15,63786.00000000
2024-03-06 00:11:16,63774.77000000
2024-03-06 00:11:17,63762.61000000
2024-03-06 00:11:18,63758.00000000
2024-03-06 00:11:19,63735.00000000
2024-03-06 00:11:20,63701.10000000
2024-03-06 00:11:21,63701.10000000
2024-03-06 00:11:22,63701.10000000
2024-03-06 00:11:23,63701.11000000
2024-03-06 00:11:24,63701.10000000
2024-03-06 00:11:25,63701.11000000
2024-03-06 00:11:26,63701.10000000
2024-03-06 00:11:27,63701.11000000
2024-03-06 00:11:28,63701.10000000
2024-03-06 00:11:29,63701.11000000
2024-03-06 00:11:30,63690.00000000
2024-03-06 00:11:31,63690.00000000
2024-03-06 00:11:32,63690.01000000
2024-03-06 00:11:33,63690.01000000
2024-03-06 00:11:34,63704.66000000
2024-03-06 00:11:35,63704.67000000
2024-03-06 00:11:36,63704.66000000
2024-03-06 00:11:37,63701.15000000
